CustomerID,Name,Gender,DateOfBirth,Address,City,State,ZipCode,RiskRating,Email,CustomerSince,AccountBalance
CUST0363,Kristina Fields,Female,1955-05-06,260 Peter Walk,Alisonbury,Hawaii,26967,4,steven54@example.net,2005-06-06,56168.48
CUST0364,Margaret Ballard,Female,1957-08-04,3066 Ryan Path,Port Douglasstad,Kentucky,24358,5,maryharris@example.net,2020-06-06,14297.07
CUST0365,Joseph Jacobson,Female,1944-06-14,981 Janet Camp Apt. 177,Annatown,West Virginia,32130,2,nparker@example.org,2011-03-10,3174.21
CUST0366,Mary Williams,Female,2002-04-27,5712 Miles Cove Apt. 325,Port Williamville,Illinois,38241,1,richardsonjeffrey@example.com,2008-05-19,83455.77
CUST0367,Laura Becker,Female,1995-04-26,7426 Jennifer Springs,Billstad,Illinois,25454,5,melissa45@example.net,2006-03-25,78828.81
CUST0368,Roy Jackson,Male,1949-01-15,4061 Thompson Lock,South Eric,Arkansas,90565,1,prattnicole@example.com,2011-01-14,96863.29
CUST0369,Julie Norman,Male,1977-10-17,605 Mary Rest,Perkinsburgh,Colorado,90351,4,bowmancynthia@example.net,2022-09-18,13777.95
CUST0370,Cody Ellis,Female,1973-05-16,468 Sanders Throughway Suite 095,Keithshire,Louisiana,15141,1,howelllisa@example.net,2012-04-24,11543.88
CUST0371,Nathaniel Caldwell,Female,1964-08-16,74880 Tracy Pike,Chasebury,Delaware,01099,5,kmay@example.org,2008-06-25,44072.87
CUST0372,Heather Allen,Male,1978-12-12,589 Jill Island Suite 597,New Chadborough,Missouri,88341,2,mossmelissa@example.org,2008-12-17,69534.05
CUST0373,Christopher Flores,Male,1966-04-10,7581 Trevor Valleys,New Daniellestad,Illinois,21472,2,donna29@example.net,2014-08-12,59770.02
CUST0374,Maria Smith,Female,1951-10-10,08369 Spencer Radial,West Raymondchester,Maine,46182,1,thorntonkayla@example.com,2020-05-04,78435.14
CUST0375,Cathy Rogers,Female,1981-10-02,952 Christina Stream,East Marvin,Massachusetts,28194,3,stevenpalmer@example.com,2012-06-07,76493.64
CUST0376,Kyle Murray,Female,1944-07-04,52544 Keller Junctions Suite 783,South Nancyberg,Hawaii,80148,1,gatesregina@example.net,2007-04-24,96697.05
CUST0377,Raymond Burke,Male,1959-03-17,6093 Fields Bypass,Dianeview,Vermont,56207,3,crossmckenzie@example.net,2008-12-01,92337.15
CUST0378,Diane Bennett,Male,2005-06-17,66130 Shea Bridge Suite 113,South David,Connecticut,83629,4,charles69@example.com,2024-10-06,89931.32
CUST0379,Kevin Small,Male,1982-07-17,67751 Carol Parkway,Taramouth,Indiana,04390,5,charlesmoran@example.com,2010-09-13,33976.56
CUST0380,Tyler Dixon,Male,1951-12-30,9391 Garcia Ramp,Walkerville,Wyoming,02854,1,wscott@example.com,2014-12-31,41745.82
CUST0381,Nina Clark,Male,1956-11-25,9640 Schmidt Mission,Sandratown,Maine,44860,1,gainesryan@example.org,2025-02-07,7283.69
CUST0382,Jesse Cowan,Female,1974-01-20,20611 Wheeler Union Apt. 978,New Anita,Utah,87392,1,murraykatherine@example.org,2020-02-04,56320.55
CUST0383,Tyler Solis,Female,1956-12-20,515 Thompson Harbors Suite 353,North Jamie,Missouri,94704,5,elliottrebecca@example.com,2010-01-25,70137.19
CUST0384,Rachel Hill,Male,1998-09-06,4600 Reynolds Freeway,West Timothy,Michigan,61102,3,pamelabailey@example.net,2023-11-23,15314.68
CUST0385,Alex Wood,Male,1964-07-31,083 Boyer Key Apt. 837,Melaniemouth,Georgia,38240,2,michellebrown@example.net,2010-09-04,91434.84
CUST0386,Krista Howard,Male,1986-03-15,1109 Ruiz Stream,South Teresa,Minnesota,62094,2,jacob08@example.com,2010-01-27,63063.98
CUST0387,Sean Foley,Female,1936-05-27,62184 Whitney Ramp Suite 929,Lake Courtneyville,Michigan,37632,2,kathyphillips@example.org,2016-11-20,37314.76
CUST0388,Eddie Jackson,Female,1938-01-03,782 Julia Valleys Suite 750,Laceytown,Nevada,70356,5,scottarnold@example.org,2006-08-15,78627.58
CUST0389,Trevor Hernandez,Male,1988-08-04,3060 Tamara Fields,Lozanoborough,New Hampshire,78562,1,pwhite@example.org,2021-05-29,29956.38
CUST0390,Susan Mata,Male,1980-12-05,3642 Nelson Haven,Johnmouth,Alaska,59944,2,ebrown@example.com,2019-09-25,27247.23
CUST0391,James Todd,Male,1982-04-21,58694 Flores Brook,West Tonyaland,Florida,24941,3,yolandaharrison@example.com,2008-01-22,21794.18
CUST0392,Alexis Richardson,Male,2004-10-10,7371 Samantha Summit Suite 973,Mendozaburgh,Florida,42602,4,bsanchez@example.net,2014-04-03,16854.6
CUST0393,Traci Smith,Male,1997-09-15,410 Connie Parkway,Port Brandonton,Wyoming,24429,3,elliottbrian@example.com,2018-01-04,56476.63
CUST0394,Tara Neal,Female,1957-12-10,6159 Wang Mill Suite 128,Taylorside,Indiana,79780,2,lbailey@example.org,2010-09-15,21689.19
CUST0395,Nicolas Taylor,Female,1948-08-21,049 Alexandra Crossing,Vangton,Ohio,82185,5,wagnercharlene@example.org,2021-01-13,52069.66
CUST0396,Stephen Roth,Male,1939-11-24,33970 Lewis Creek,West Timothytown,South Dakota,60688,4,joneskelly@example.net,2019-06-30,79073.28
CUST0397,Selena Duncan,Male,2006-10-21,287 Guzman Green,Mccormickside,Oregon,27649,5,aclark@example.org,2020-07-05,27399.18
CUST0398,Eric Best,Female,1960-12-13,2609 Davis Burg Suite 032,South Rachel,Utah,91418,3,careyhayley@example.com,2022-05-04,96409.34
CUST0399,Robin Gilmore,Female,1962-01-02,52304 Jones Meadows,Jeffreybury,Michigan,81523,5,laraemily@example.com,2016-04-11,19360.35
CUST0400,Ryan Lopez,Male,1996-11-24,3492 Mark Manor,Port Joshuaview,Illinois,93317,2,amandaruiz@example.net,2010-03-31,49616.07
CUST0401,Bryan Escobar,Female,1944-11-25,160 Leah Via,Rebeccaberg,Oregon,48227,3,christinebrooks@example.com,2007-12-17,83564.4
CUST0402,Daniel Johnson,Female,1989-06-11,0908 Yu Isle Apt. 508,Michelleborough,Illinois,12864,2,joycepamela@example.org,2021-06-08,43186.75
CUST0403,Jacqueline Brown,Female,1960-05-03,605 Patterson Run,New Adamfurt,Georgia,30348,5,lesliepruitt@example.org,2009-12-15,38409.4
CUST0404,Joan Davidson,Female,1997-12-16,5627 Eric Rue,East Joshuamouth,Maryland,96187,2,cdiaz@example.com,2023-06-11,61174.53
CUST0405,Elizabeth Jones,Female,1955-11-23,30770 Debra Parkway Suite 704,Timothyview,Maine,96490,3,lmason@example.com,2018-10-24,35170.12
CUST0406,Daniel Hughes,Female,1979-10-01,548 Christopher Drives,Lake Johnchester,Texas,17157,2,richardsonchristopher@example.org,2008-05-22,29787.23
CUST0407,Meredith Zavala,Female,1937-12-24,67736 Jackson Wells,South Justinbury,South Dakota,42957,1,marshcharles@example.org,2011-04-30,92909.59
CUST0408,Douglas Bray,Female,1983-01-29,19309 Porter Walks Suite 701,East Aliciachester,Virginia,80483,2,huertawilliam@example.net,2021-03-27,33553.73
CUST0409,Angela Weiss,Male,1974-12-15,51623 Watson Crest Apt. 682,South Jennifermouth,Vermont,40934,3,fitzgeraldjillian@example.com,2008-01-04,76140.5
CUST0410,Daniel Brown,Female,1988-09-15,618 Dixon Stream,Lake James,Vermont,59216,2,maria59@example.com,2014-12-20,48138.33
CUST0411,Richard Huffman,Male,1986-12-24,75123 Jennifer Land Suite 050,Knoxview,North Dakota,85685,3,mphillips@example.net,2015-08-26,78494.15
CUST0412,Edward Garcia,Male,1989-02-13,631 Medina Plains Suite 491,East Jennifer,Minnesota,83070,5,jeremy99@example.org,2011-08-24,8549.21
CUST0413,Taylor Winters,Female,1977-06-17,0964 Wells Light,Lopezburgh,Idaho,08628,4,smithjustin@example.com,2005-11-15,58234.85
CUST0414,Calvin Young,Male,1974-09-01,6546 Gregory View,South Donna,Arizona,05039,5,angelathompson@example.org,2017-11-29,86472.48
CUST0415,Eugene King,Male,1986-02-17,54629 Angela Rapid Apt. 063,Sabrinaland,Vermont,17067,2,kevingibbs@example.com,2015-09-20,8676.5
CUST0416,Brooke Hansen,Male,1943-11-16,153 Brooks Points,Jacksontown,Hawaii,95855,2,christopher57@example.com,2023-10-18,93535.71
CUST0417,Tracy Wiggins,Male,1989-12-19,0758 Carlos Knolls,Butlerhaven,Alaska,83508,4,kathy96@example.net,2022-09-16,91900.5
CUST0418,Autumn Wagner,Male,2006-06-15,97013 Hanna Lodge,New Christopher,Florida,38740,5,bradley09@example.org,2011-03-05,32839.6
CUST0419,Melissa Stephens,Female,1969-01-11,3614 Smith Way,Lake Kentmouth,Wisconsin,56795,3,dudleywilliam@example.net,2020-04-17,11639.84
CUST0420,Steven Anderson,Female,1990-04-04,035 Martinez Mountains Apt. 035,North Laurie,Louisiana,97963,2,hannah42@example.org,2009-05-10,17152.2
CUST0421,William Lester,Male,1956-08-23,877 Sandra Knolls,Lake Ericaville,Wisconsin,65436,1,carneyrobert@example.org,2018-07-18,21592.09
CUST0422,Mark Salinas,Female,1954-12-18,2320 Brian Greens Suite 711,Lake Tammy,Arizona,16562,3,justinboyle@example.com,2022-05-31,43359.84
CUST0423,Shelly Aguilar,Male,1976-08-17,646 Daniel Villages Apt. 550,New Diana,Tennessee,64985,1,michaelwalker@example.org,2017-08-27,21524.86
CUST0424,Marcus Bernard,Female,1976-02-01,65148 Todd Roads Suite 341,Mathewsview,West Virginia,25497,1,christine90@example.org,2009-03-21,80713.92
CUST0425,Stephen Monroe,Male,1977-12-14,64250 Norman Via,West Matthew,Oklahoma,32568,5,castrocharles@example.org,2011-02-05,76311.65
CUST0426,Lisa Williamson,Male,1947-04-21,140 Tanner Extensions,Terryside,Virginia,95701,1,brianlane@example.com,2009-11-06,21152.71
CUST0427,Sherry Aguirre,Female,1989-11-03,12449 Wilcox Streets,Jennifermouth,Missouri,00895,2,garrettdavid@example.org,2015-12-10,92625.04
CUST0428,Theresa Thompson,Male,1968-04-03,92020 Linda Ports,Donaldside,Georgia,22083,1,shellywilson@example.net,2015-10-03,85832.17
CUST0429,Marvin Harrison,Female,1974-03-02,91333 Joshua Mews Apt. 561,West Sabrinaton,Oregon,56089,4,dana98@example.net,2009-09-25,55454.97
CUST0430,Lauren Vasquez,Male,1937-04-19,57476 Harris Underpass Apt. 559,Lake Stephanie,Michigan,60336,1,caldwellchristina@example.com,2013-09-13,90672.08
CUST0431,Julie Montgomery,Female,1982-03-13,1430 Adams Forest,Stewarttown,West Virginia,30868,5,qbest@example.net,2006-09-07,86193.21
CUST0432,Nancy Marks,Female,1974-12-29,469 Anderson Wall Apt. 081,Josechester,Montana,19690,3,johnnynelson@example.net,2012-06-25,55044.65
CUST0433,John Harris,Female,1971-11-17,13686 Todd Circles,Lake Christopherburgh,Ohio,96075,3,gdalton@example.org,2015-09-03,56992.83
CUST0434,Robert Carter,Male,1999-11-30,053 Charles Valley Apt. 328,New Lance,North Carolina,23629,3,belindapena@example.net,2021-04-09,76835.55
CUST0435,Tami Martin,Female,1934-08-05,6984 Douglas Fields,Port Kaylaborough,Utah,93508,5,oconnornoah@example.com,2020-12-15,93585.99
CUST0436,Michael Brown,Female,1964-06-14,522 Cathy Port Suite 131,Port Deborahborough,Wyoming,66519,2,francis26@example.org,2007-03-23,27185.34
CUST0437,Benjamin Atkinson,Female,1962-05-21,524 Smith Groves Apt. 238,New Lukemouth,Arizona,47114,3,johnhughes@example.org,2021-03-05,77886.78
CUST0438,Kevin Rice,Male,1981-02-17,940 Jasmine Divide Suite 097,Dawnshire,Kansas,41185,2,james20@example.net,2011-08-31,8045.81
CUST0439,Benjamin Lee,Male,1952-04-25,9858 Kathleen Via,North Christian,Georgia,76213,5,cgonzalez@example.com,2024-05-23,65931.01
CUST0440,Michelle Duncan,Female,1937-01-12,041 Paula Vista Suite 469,North Kristin,South Dakota,25550,1,adamssteven@example.net,2020-12-11,78853.49
CUST0441,Joann Avila,Female,1987-08-28,41233 Green Ramp Apt. 397,South Benjaminside,Utah,08478,3,gharris@example.net,2009-12-03,57829.96
CUST0442,Michael Carter,Male,1985-04-23,854 Brittney Crest Apt. 599,Scottberg,Maryland,70550,4,zgross@example.com,2018-02-25,9763.86
CUST0443,Katherine Riggs,Female,1989-07-14,88813 Watson Avenue Suite 180,West Barrytown,Kentucky,81950,1,brandi96@example.org,2008-05-14,26373.38
CUST0444,Angela Jones,Male,1945-02-04,60768 Melton Bridge,Anthonyport,Maine,50230,1,gking@example.net,2009-02-06,50746.28
CUST0445,Matthew Nichols,Female,1956-03-23,5094 Hanna Passage Apt. 626,New Robertview,California,28051,2,kevans@example.org,2013-01-01,88073.44
CUST0446,Bobby Herrera,Male,1990-04-19,5849 White River,New Whitneyland,Pennsylvania,89407,2,wtaylor@example.net,2008-07-26,3646.97
CUST0447,Harry Frye,Female,1989-05-15,34159 Jacqueline Locks Apt. 672,Mollystad,New Mexico,49824,1,michaelmorris@example.com,2011-11-15,23247.91
CUST0448,Kenneth Obrien,Male,2007-03-09,42165 Johnson Neck Apt. 016,East Kellishire,Nebraska,54335,1,madisontorres@example.com,2009-08-28,78868.47
CUST0449,Caitlyn Higgins,Male,1976-12-09,787 Watson Burgs,Jorgefort,Mississippi,91185,1,zacharymiller@example.com,2011-02-02,6830.15
CUST0450,Beth Powers,Female,1961-02-19,2908 Richards Greens Apt. 529,Port Ryan,Florida,84607,4,victor04@example.net,2007-06-29,5124.22
CUST0451,Teresa Cervantes,Female,1960-04-12,827 Ashley Ports Apt. 573,Angelaborough,Indiana,83799,3,kaitlyn88@example.net,2008-02-06,51507.78
CUST0452,Jeffery Hall,Female,1943-04-09,1897 Salinas Burgs Suite 391,West Charles,Massachusetts,48124,5,gonzalesdouglas@example.com,2012-10-08,90705.2
CUST0453,Susan Lopez,Female,1945-04-06,043 Deanna Track Apt. 409,Lake Paulshire,Ohio,87845,4,charlesgould@example.net,2013-11-24,95915.33
CUST0454,Jeffrey Allen,Female,1936-02-04,145 Perry Unions,Watsonstad,Georgia,58769,2,leonard10@example.org,2006-03-16,66570.9
CUST0455,Johnny Mendez,Female,1982-08-13,791 Carolyn Pass Suite 097,New Angela,Nevada,76340,5,robertblack@example.org,2022-07-07,50399.79
CUST0456,Daniel Henry,Female,1964-07-11,07057 Jeffrey Burgs Suite 245,Bellfort,Delaware,47911,1,darren35@example.net,2019-12-25,46493.96
CUST0457,Nancy Roman,Male,1979-05-18,238 Pamela Port,Tabithafurt,Minnesota,32999,4,wmatthews@example.org,2005-05-15,15134.42
CUST0458,Stephen Ashley,Male,1992-06-03,2582 Sanchez Fields,Port Markland,Illinois,96824,3,richardsonstephen@example.org,2017-07-01,30277.49
CUST0459,Christopher Henry,Male,1987-01-24,481 Lane Park,Lake Frankport,Vermont,93352,2,christopher99@example.org,2021-07-13,79882.03
CUST0460,Patrick Saunders,Female,2002-11-12,741 Moss Street Suite 475,Collinsfurt,Montana,61205,1,aaronmata@example.net,2021-02-16,2646.54
CUST0461,Theresa Powell,Male,2001-11-04,889 Robinson Gardens Apt. 967,East Andrewtown,New Hampshire,41046,5,mathewsrebecca@example.org,2011-11-29,64186.84
CUST0462,Crystal Hardin,Female,1971-03-18,556 Ashley Freeway,Martineztown,New York,46604,3,suzanne41@example.com,2009-10-15,67366.73
CUST0463,Margaret Contreras,Male,1964-06-03,51063 Greene Well Apt. 758,North Ashley,Alabama,95530,4,johnsonkristina@example.com,2008-02-14,91048.16
CUST0464,Kenneth Farrell,Female,1999-10-18,806 Cox Plaza Suite 014,New Peterbury,Massachusetts,44864,1,stephanie07@example.net,2010-01-30,85695.39
CUST0465,Marc Hutchinson,Female,1989-11-28,91023 Michael Mills Suite 437,Lake Lisa,Tennessee,21160,1,rita76@example.net,2022-01-29,33933.47
CUST0466,Ashley Cox,Male,1952-05-27,1308 Ortiz Isle Suite 540,West Kimberly,Texas,02987,1,xbyrd@example.com,2011-03-20,64104.15
CUST0467,Kara Williams,Female,1972-02-15,88088 Patrick Course,Port Dawnmouth,Idaho,39165,3,nicoleshaffer@example.com,2013-10-11,46110.43
CUST0468,Mary Howard,Female,1953-03-12,3499 Matthew Plaza,Davidfurt,Louisiana,59482,5,klinesherry@example.net,2007-02-05,71147.3
CUST0469,Michele Johnston,Female,1979-12-04,65815 Kelley Plains Apt. 176,Nicholsport,Kansas,09443,3,cwatson@example.com,2008-10-18,55125.66
CUST0470,Richard Downs,Female,1955-01-30,8273 Megan Underpass Apt. 516,West Michaelshire,Wisconsin,21510,3,russell78@example.net,2015-06-07,19542.82
CUST0471,Ana Ochoa,Male,1977-04-16,9003 Johnson Wall Apt. 893,West Jessicaborough,New York,95889,3,rmiller@example.com,2014-09-19,38940.27
CUST0472,Debra Patton,Female,1943-12-11,4536 Barbara Manor Suite 016,South Andres,North Carolina,21015,3,hollywatson@example.org,2006-04-23,37442.34
CUST0473,Diane Sweeney,Male,1984-08-03,776 Jerry Hollow Apt. 766,Jacksontown,North Dakota,87916,5,jonathan74@example.net,2020-04-28,90038.03
CUST0474,David Dominguez,Female,1941-05-07,67595 Taylor Avenue Apt. 970,New Aaron,Alaska,94597,1,josephwood@example.org,2017-12-18,70498.75
CUST0475,Natalie Horn,Female,1977-01-27,150 Brown Village,New Sandrastad,Ohio,71216,1,taylordeborah@example.net,2009-07-09,59708.27
CUST0476,Jennifer Jackson,Female,1947-10-19,655 Laura Cove,East Peter,Tennessee,22216,5,rachelglass@example.org,2021-03-05,66689.54
CUST0477,Alison Baker,Female,1995-01-15,59718 Patterson Isle Apt. 021,North Elizabeth,South Dakota,50702,4,kimberly01@example.net,2014-11-29,65039.6
CUST0478,Melissa Harris,Female,1994-10-18,7071 Adam Row,Matthewshire,Oklahoma,99655,5,joseph19@example.com,2005-07-24,70538.97
CUST0479,Ronald Harrison,Male,1944-09-16,0322 Stephanie Lakes Suite 251,Scottstad,West Virginia,32230,5,caitlinholmes@example.org,2023-02-16,75900.69
CUST0480,Chris Jackson,Female,1973-04-08,67939 Katie Flats,Lake Laura,Kansas,98019,1,james10@example.com,2019-07-16,82914.24
CUST0481,Brian Rodriguez,Female,1960-07-08,21105 Ford Mount Apt. 056,Colemanburgh,Louisiana,26518,2,rebeccalong@example.com,2024-05-26,89743.48
CUST0482,James Peterson,Male,1967-05-23,29377 Ramsey Heights Apt. 011,Jasminetown,Montana,76475,3,melissa46@example.net,2005-10-29,90355.02
CUST0483,Melissa Lopez,Female,1956-09-09,26020 Morgan Extensions Apt. 431,North Melindaborough,Virginia,65418,1,owenchristopher@example.net,2022-07-12,92438.23
CUST0484,Timothy Holmes,Male,2001-05-15,48420 Myers Locks Suite 205,Vargaschester,Louisiana,12483,5,aburgess@example.net,2015-03-15,31867.25
CUST0485,Melissa Berger,Male,2003-11-12,0514 Monica Ways Suite 024,Juanmouth,New Jersey,52029,3,joshua11@example.com,2009-09-04,99761.93
CUST0486,Amy Harvey,Male,1972-03-05,12632 Jeremy Plain,Port Cody,New Hampshire,21101,5,jenniferhernandez@example.org,2024-07-12,55653.17
CUST0487,Dawn Reed,Female,1966-03-22,32235 Joshua Mission,Smithville,Nebraska,09075,1,bellkatrina@example.net,2012-05-26,55764.84
CUST0488,Juan Copeland,Male,1965-06-15,678 Krueger Park Apt. 675,New Andrew,Nevada,32083,5,cdunn@example.com,2010-08-16,66591.79
CUST0489,William Craig,Male,1983-07-17,91632 Joan Meadows Suite 690,Port Lisaborough,New York,74797,2,zhaynes@example.org,2013-03-27,39128.6
CUST0490,Bradley Calhoun,Male,1999-07-22,318 Caitlin Avenue,South John,West Virginia,28833,4,deborah91@example.org,2006-06-17,3767.5
CUST0491,Matthew Morris,Female,2006-07-27,885 Thomas Overpass,Port Darryl,Idaho,75485,4,jennifer05@example.net,2022-06-02,13925.33
CUST0492,Jennifer Hobbs,Female,1995-05-09,388 George Overpass,Wrightburgh,New Hampshire,67307,5,youngterrence@example.org,2006-08-05,1344.54
CUST0493,James Holmes,Male,1996-09-21,344 Robinson Grove,Port Kristin,Iowa,73539,3,bobby40@example.org,2013-05-18,74636.41
CUST0494,Nicholas Elliott,Female,2006-07-04,61488 Boyd View,New Alexisland,Tennessee,67780,3,shill@example.org,2025-01-07,8905.38
CUST0495,Carlos Jones,Female,1956-05-07,4426 Jamie Inlet,Carsonfurt,Hawaii,75244,2,normandave@example.net,2016-03-02,48997.93
CUST0496,Barbara Gordon,Female,1959-06-15,776 Stephanie Loop Apt. 036,West Mary,Hawaii,98880,1,kingdonald@example.net,2021-06-23,88175.2
CUST0497,Kayla Porter,Male,1998-09-05,040 Molina Run,Erinfurt,Alaska,58024,3,joshuadavid@example.org,2023-11-04,67109.07
CUST0498,Andre Thomas,Male,1996-09-10,703 Spencer Fort,Sloanfurt,Utah,39409,1,orobinson@example.net,2024-11-20,68390.91
CUST0499,Richard Ayers,Male,1948-11-03,491 Ortiz Mews,North Angela,Utah,43722,2,ronald38@example.net,2023-07-11,6076.61
CUST0500,Samantha Blake,Female,1962-05-30,656 Mclean Lodge Suite 218,New Tannerborough,Kansas,43791,1,omalone@example.org,2019-08-14,79138.56
CUST0501,Holly Anderson,Female,1939-11-04,84458 Reed Canyon Suite 282,Margaretberg,Florida,05047,1,dmendez@example.org,2017-05-05,4804.01
CUST0502,Brett Hernandez,Male,1965-11-19,0171 Moore Via,East John,South Dakota,24927,1,laurie95@example.com,2017-01-28,57489.9
CUST0503,Amanda Cox,Female,2001-05-10,9205 Timothy Stream Apt. 672,New Cindy,West Virginia,33487,5,richardssarah@example.net,2018-05-17,83305.65
CUST0504,Brandon Hall,Female,1960-03-13,173 Kimberly Courts,Jessicabury,North Carolina,90162,3,cooperluis@example.org,2012-04-30,2895.3
CUST0505,Taylor Carter,Male,1996-01-26,1300 Abigail Stream,Scottland,Idaho,70322,2,econner@example.net,2011-09-15,13991.76
CUST0506,Christopher James,Female,1994-02-10,469 Brewer Centers,New Andrewton,Kansas,50027,1,tmccoy@example.com,2021-10-07,81806.01
CUST0507,Nicholas Hansen,Male,1979-03-12,2988 Lindsey Harbor,Fordshire,Maryland,02235,4,vguzman@example.net,2018-04-20,34262.36
CUST0508,Samuel Diaz,Male,1970-06-01,882 Campbell Port Suite 681,New Scott,Montana,84098,2,victoria64@example.org,2009-03-22,88153.86
CUST0509,Cynthia Riley,Female,1945-03-16,83388 Deborah Hollow Apt. 174,Estesstad,Texas,04869,5,colerenee@example.net,2023-02-20,58870.44
CUST0510,Austin Barnett,Male,1995-06-29,793 Joel Mills Apt. 460,Port Nataliebury,Idaho,49600,5,willismaria@example.org,2019-09-17,14259.38
CUST0511,Tammie Fuller,Male,1969-07-18,4142 Linda Valley,Lake Devinberg,Illinois,04169,5,audrey16@example.org,2018-06-06,32863.51
CUST0512,James Newman,Female,2001-07-10,93004 Darren Shore,Martinezfurt,Missouri,72426,5,lmejia@example.net,2005-10-17,45100.86
CUST0513,Sarah Callahan,Male,1955-02-27,82775 Darrell Vista,Williamsside,North Carolina,51757,5,sophia19@example.com,2018-04-05,97840.71
CUST0514,Andrew Massey,Female,1997-08-22,71527 Graham Streets Apt. 033,New Randall,Connecticut,15203,2,troy04@example.org,2022-02-02,96579.88
CUST0515,Russell Vance,Female,1977-01-18,8597 Lindsay Springs Apt. 264,South Michelle,Texas,41678,2,whitney59@example.net,2016-09-21,27648.5
CUST0516,David Wagner,Male,1940-02-11,165 Schultz Stream,Foxtown,California,76316,3,fullercarl@example.net,2007-11-10,97847.89
CUST0517,Samantha Thomas,Male,1995-05-24,4222 Baker Brook Suite 080,North Mistyside,New Hampshire,21101,3,ujones@example.com,2022-12-18,85987.89
CUST0518,Jacob Leonard,Male,1934-08-20,81942 John Walks Apt. 179,Scottshire,Virginia,74488,1,christina09@example.org,2018-02-23,99386.86
CUST0519,Kara Wu,Male,1945-05-17,168 Brenda Harbor,South Cathychester,Kentucky,64764,1,zacharytapia@example.com,2016-03-22,23876.84
CUST0520,Erica Sanchez,Female,1939-06-09,451 Turner Port,Port Marystad,North Dakota,62432,1,awilliamson@example.org,2010-08-11,27802.03
CUST0521,Laura Hendricks,Female,1995-08-12,6103 Coleman Junctions,Jessicafort,Iowa,62841,5,kristen91@example.com,2014-08-23,52091.43
CUST0522,William Phillips,Female,1967-09-25,2581 Smith Lake Apt. 370,Kathrynbury,Wisconsin,00818,1,heatherbarton@example.net,2007-09-14,49548.64
CUST0523,Rhonda Davis,Male,1985-11-23,7766 Reid Meadow,Daniellebury,Virginia,27757,2,jessicajones@example.org,2009-02-14,16017.25
CUST0524,Pamela Torres,Male,1954-08-24,57954 Michael Station Apt. 310,Schneiderbury,Washington,60816,2,joshua31@example.com,2022-03-29,36256.6
CUST0525,Dorothy Perez,Male,1998-03-24,1131 George Keys,Sheilabury,Rhode Island,48679,3,tbrewer@example.net,2018-11-24,57167.38
CUST0526,William Erickson,Female,1981-11-26,74094 Kathy Branch,East Jamesport,Indiana,72651,4,dianebowers@example.net,2019-06-27,65234.65
CUST0527,Emma Huffman,Female,1963-10-01,57221 Richard Inlet,New Chadborough,Mississippi,78922,3,joshua87@example.com,2021-02-12,73430.94
CUST0528,Melissa Smith,Female,1988-03-25,8024 Lindsey Circle,Loriview,Kansas,62889,2,angelaelliott@example.com,2005-05-16,97959.93
CUST0529,Maria Ashley,Female,1946-06-26,59486 Ernest Brooks Suite 751,Turnershire,Connecticut,06808,2,butleradrian@example.org,2010-11-12,77035.13
CUST0530,Tyler Reed,Male,1978-03-15,30056 Campos Manor,New Gary,Oregon,82582,3,william63@example.net,2013-05-25,13752.99
CUST0531,Laura Howard,Female,1998-06-03,3881 Adams Divide Apt. 760,Port Desireetown,South Dakota,30378,1,iancastillo@example.net,2006-01-19,66158.82
CUST0532,Derek Allison,Male,1951-03-26,98189 Nichols Skyway,Wendyborough,South Dakota,44660,4,matthewwright@example.com,2006-09-11,99929.32
CUST0533,Ronald Sharp,Female,1985-09-11,057 Priscilla Shores,Cherryfort,Virginia,66327,5,toni25@example.org,2022-09-25,5585.34
CUST0534,Tracy Kemp,Male,1948-11-08,577 Reed Path Suite 235,West James,Alabama,97768,3,reginaharris@example.org,2019-10-11,79377.39
CUST0535,Alfred Johnson,Male,1964-10-28,662 Courtney Flats Apt. 716,Kramershire,Wyoming,13501,5,elizabethnash@example.org,2020-11-09,77934.77
CUST0536,Angela Wilson,Female,1975-06-27,527 Tammy Ranch Apt. 088,Jacksonland,Virginia,17259,4,vaughnsusan@example.com,2011-06-09,19020.29
CUST0537,Lisa Townsend,Male,1974-07-08,552 John Canyon,Port Christopher,Alaska,74088,4,morrisian@example.com,2015-11-09,3106.45
CUST0538,Kaitlyn Pruitt,Male,1935-03-12,714 Derek Extension Suite 141,Kristaberg,New York,36934,3,maria25@example.org,2023-02-27,76680.0
CUST0539,Diana Clements,Female,1974-02-23,9447 Hooper Lodge Apt. 975,Lake Teresamouth,Maryland,03412,2,traceycampbell@example.net,2010-01-31,99014.34
CUST0540,Todd Schroeder,Male,1982-10-29,206 Julie Summit Apt. 162,East Saraton,West Virginia,74629,3,justin14@example.com,2025-01-22,29545.15
CUST0541,Angelica Avery,Female,1941-03-09,0432 Shaw Ports Suite 648,Lake Vincent,Louisiana,05319,5,gordonshawn@example.net,2011-09-18,32063.06
CUST0542,Sheila Smith,Male,1963-07-14,91937 David Key Suite 964,West Juliefort,Ohio,93571,5,pattonmichele@example.com,2012-12-01,94401.04
CUST0543,Terry Carney,Female,1942-02-05,660 Scott Estate Suite 123,Gloverport,Indiana,95711,2,derek15@example.net,2007-11-26,76140.27
CUST0544,Melissa Francis,Male,1974-05-04,99526 Candice Square,Diaztown,Louisiana,61331,5,richardsanchez@example.com,2015-09-20,15735.76
